TimeUtc,Frame,ZombieCount,AI_ms,Sensing_ms,Other_ms,TotalMs,GC_kb,CurrentFPS,BaselineFPS,PeakFPS,Top1_Tag,Top1_ms,Top2_Tag,Top2_ms,Top3_Tag,Top3_ms,Top4_Tag,Top4_ms,Top5_Tag,Top5_ms
2026-04-11T18:25:36.2815411Z,119181,14,1796.5120,29.2583,1440.9673,3266.7376,2431820,70.42,93.51,148.57,EntityPlayerLocal.Update,1030.9390,EntityAlive.updateTasks,589.3960,EntityAlive.MoveEntityHeaded,460.5584,EntityAlive.Update,364.8306,EAIManager.Update,255.9379
2026-04-11T18:26:06.2890479Z,121156,10,1686.3776,26.1600,1257.9320,2970.4696,2464720,70.66,93.51,148.57,EntityPlayerLocal.Update,890.9746,EntityAlive.updateTasks,538.4685,EntityAlive.MoveEntityHeaded,446.0945,EntityAlive.Update,336.8552,EAIManager.Update,245.9839
2026-04-11T18:26:36.3002821Z,123333,10,1297.3142,2.3892,1220.8047,2520.5081,2482952,68.15,93.51,148.57,EntityPlayerLocal.Update,919.9435,EntityAlive.updateTasks,385.1398,EntityAlive.MoveEntityHeaded,352.2413,EntityAlive.Update,288.1261,EAIManager.Update,162.6185
2026-04-11T18:27:06.2998361Z,125488,11,1455.7252,3.2743,1402.4099,2861.4094,2471840,76.79,93.51,148.57,EntityPlayerLocal.Update,1085.0806,EntityAlive.updateTasks,409.3252,EntityAlive.MoveEntityHeaded,394.1557,EntityAlive.Update,359.1231,EAIManager.Update,171.8081
2026-04-11T18:27:36.3042245Z,127599,12,1671.8352,3.4682,1387.4382,3062.7416,2471544,67.89,93.51,148.57,EntityPlayerLocal.Update,1023.4269,EntityAlive.updateTasks,540.3778,EntityAlive.MoveEntityHeaded,475.9644,EntityAlive.Update,311.0344,EAIManager.Update,216.3989
2026-04-11T18:28:06.3036196Z,129472,10,1732.9097,4.8147,1418.0955,3155.8199,2460432,63.79,93.51,148.57,EntityPlayerLocal.Update,1016.6850,EntityAlive.updateTasks,571.4661,EntityAlive.MoveEntityHeaded,481.1801,EntityAlive.Update,347.5476,EAIManager.Update,241.5728
2026-04-11T18:28:36.3153915Z,131512,12,1645.1717,5.3688,1364.1144,3014.6549,2482072,66.40,93.51,148.57,EntityPlayerLocal.Update,995.2384,EntityAlive.updateTasks,537.0264,EntityAlive.MoveEntityHeaded,441.0699,EntityAlive.Update,380.1745,EAIManager.Update,223.8011
2026-04-11T18:29:06.3201181Z,133528,13,1987.4712,7.3838,1192.6095,3187.4645,2505972,70.40,93.51,148.57,EntityPlayerLocal.Update,785.1500,EntityAlive.updateTasks,667.5637,EntityAlive.MoveEntityHeaded,545.4379,EntityAlive.Update,385.6278,EAIManager.Update,262.9415
2026-04-11T18:29:36.3277160Z,135596,13,1940.2734,6.4060,1189.4400,3136.1194,2530468,71.12,93.51,148.57,EntityPlayerLocal.Update,791.5101,EntityAlive.updateTasks,644.4357,EntityAlive.MoveEntityHeaded,546.8513,EntityAlive.Update,389.2820,EAIManager.Update,248.8723
2026-04-11T18:30:06.3400849Z,137692,14,2119.7128,5.9180,1261.3495,3386.9803,2549984,66.20,93.51,148.57,EntityPlayerLocal.Update,802.8128,EntityAlive.updateTasks,776.0282,EntityAlive.MoveEntityHeaded,563.0953,EntityAlive.Update,399.4546,EAIManager.Update,264.7938
